Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_flag,Age_Group,Tenure_Group,Customer_Lifecycle,Revenue_Per_Month,Total_Extra_Charges,Net_Revenue,Charge_Revenue_Ratio,Revenue_to_Charge_Ratio,Referral_Group,Has_Referral,Service_Count,Streaming_Service_Count,Protection_Service_Count,Has_Phone_Service,Has_Multiple_Lines,Is_Long_Term_Contract,Has_Internet,Has_Online_Security,Is_Automatic_Payment,Is_Paperless,Has_Value_Deal,Average_Charge_Per_Month,Charge_Difference,Refund_Rate,Extra_Charge_Ratio,Revenue_Segment,Age_MonthlyCharge_Interaction,State_Avg_Revenue,Revenue_vs_State_Avg,Contract_Avg_Charge,Revenue_Percentile,State_Revenue_Rank
84513-PUD,Male,34,No,Puducherry,1,32,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.9,4473.45,0.0,0,292.8,4766.25,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,148.9453125,292.8,4766.25,0.0203304484657749,49.18730650154799,Low,1,7,1,3,1,1,1,1,1,0,1,0,139.7953125,-42.89531249999999,0.0,0.0614319433516915,High Value,3294.6000000000004,3269.5699999999997,1496.6800000000003,61.249883653286794,0.747896540978498,12.0
61006-AND,Female,84,No,Andhra Pradesh,0,7,Deal 1,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.45,5329.0,0.0,0,810.72,6139.72,Stayed,Others,Others,0,Elder,7-12 Months,Growing,877.1028571428571,810.72,6139.72,0.0119630862645202,83.59046970728387,No Referral,0,7,3,1,1,1,1,1,0,0,1,0,761.2857142857143,-687.8357142857143,0.0,0.1320451095489696,Very High Value,6169.8,3016.3476708860762,3123.372329113924,61.249883653286794,0.82034901838579,75.0
11691-RAJ,Female,68,Yes,Rajasthan,13,10,Deal 1,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5396.25,0.0,0,2424.96,7821.21,Stayed,Others,Others,0,Elder,7-12 Months,Growing,782.121,2424.96,7821.21,0.009889774088664,101.11454427925015,High,1,7,1,3,1,1,1,1,0,0,0,0,539.625,-462.275,0.0,0.3100492123341529,Very High Value,5259.799999999999,3108.804826254826,4712.405173745174,61.249883653286794,0.908382673730134,26.0
71949-JHA,Female,66,No,Jharkhand,14,34,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,99.05,5295.7,0.0,40,2077.92,7413.62,Stayed,Others,Others,0,Elder,25-48 Months,Established,218.04764705882351,2117.92,7413.62,0.0133605445113183,74.84724886421,High,1,5,2,1,1,1,0,1,0,0,1,0,155.75588235294117,-56.70588235294117,0.0,0.2856796005190447,Very High Value,6537.3,2862.4046902654864,4551.2153097345135,64.55887096774194,0.88921782486756,12.0
66461-GUJ,Male,69,Yes,Gujarat,7,34,Deal 1,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.1,1789.9,0.0,0,170.64,1960.54,Stayed,Others,Others,0,Elder,25-48 Months,Established,57.66294117647059,170.64,1960.54,0.0128025952033623,78.10916334661354,High,1,2,0,0,1,1,1,0,0,0,1,0,52.64411764705883,-27.544117647058822,0.0,0.0870372448407071,Medium Value,1731.9,3057.1323582089553,-1096.5923582089554,61.249883653286794,0.4800560922405734,180.0
68702-MAH,Female,41,No,Maharashtra,14,36,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.1,5475.9,0.0,0,932.4,6408.3,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,178.00833333333333,932.4,6408.3,0.0146840815816987,68.10095642933051,High,1,7,2,2,1,1,0,1,1,0,1,0,152.10833333333332,-58.008333333333326,0.0,0.1454988062356631,Very High Value,3858.1,3249.5820634920638,3158.7179365079364,64.55887096774194,0.8357743845434715,92.0
66919-UTT,Female,64,No,Uttar Pradesh,14,22,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.45,7047.5,0.0,0,1272.7,8320.2,Stayed,Others,Others,0,Elder,13-24 Months,Growing,378.19090909090914,1272.7,8320.2,0.01291435302036,77.43322475570034,High,1,8,3,2,1,1,1,1,0,0,1,0,320.34090909090907,-212.89090909090908,0.0,0.152965072954977,Very High Value,6876.8,3041.5530683624797,5278.6469316375205,64.46928520877566,0.9297288875038953,43.0
83961-MAD,Female,37,No,Madhya Pradesh,1,22,Deal 3,No,No,Yes,DSL,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,1442.6,0.0,0,0.0,1442.6,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,65.57272727272726,0.0,1442.6,0.0310896991543047,32.16499442586399,Low,1,4,1,2,0,0,0,1,0,0,1,0,65.57272727272726,-20.722727272727266,0.0,0.0,Medium Value,1659.45,3090.985,-1648.3850000000002,64.55887096774194,0.4066687441570583,179.0
46015-JAM,Female,47,No,Jammu & Kashmir,10,34,NO DEAL,Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,61.45,2302.35,48.79,110,1849.63,4213.19,Stayed,Others,Others,0,Senior,25-48 Months,Established,123.91735294117646,1959.63,4164.4,0.0145851480707017,68.56289666395442,High,1,4,0,3,1,0,1,1,1,0,0,0,67.71617647058824,-6.266176470588235,0.0211913914044346,0.4651178798012907,High Value,2888.15,2681.7855625,1531.4044374999994,61.249883653286794,0.7083203490183858,81.0
94311-JAM,Male,46,Yes,Jammu & Kashmir,14,21,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.65,367.95,0.0,0,126.28,494.23,Stayed,Others,Others,0,Senior,13-24 Months,Growing,23.534761904761904,126.28,494.23,0.1834166278858021,5.452068394925537,High,1,5,1,1,1,1,0,1,1,0,0,0,17.521428571428572,73.12857142857143,0.0,0.2555085688849321,Low Value,4169.900000000001,2681.7855625,-2187.5555625,64.55887096774194,0.22499220941103149,240.0
99463-JHA,Female,23,No,Jharkhand,8,8,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.5,6487.2,0.0,150,914.5,7551.7,Stayed,Others,Others,0,Young Adult,7-12 Months,Growing,943.9625,1064.5,7551.7,0.0139703642888356,71.58009478672986,High,1,7,3,2,1,1,0,1,1,0,1,0,810.9,-705.4,0.0,0.1409616377769244,Very High Value,2426.5,2862.4046902654864,4689.2953097345135,64.55887096774194,0.8957619196011218,11.0
62147-TEL,Female,38,No,Telangana,3,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,80.2,4297.6,0.0,0,2230.8,6528.4,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,502.18461538461537,2230.8,6528.4,0.0122847864714171,81.40149625935162,Medium,1,4,0,1,1,1,1,1,0,0,1,0,330.5846153846154,-250.38461538461544,0.0,0.3417070032473501,Very High Value,3047.6,2991.1121352313166,3537.287864768683,64.46928520877566,0.8412277968214397,51.0
46823-UTT,Male,30,Yes,Uttar Pradesh,9,9,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,158.35,0.0,0,39.84,198.19,Stayed,Others,Others,0,Young Adult,7-12 Months,Growing,22.02111111111111,39.84,198.19,0.1021746808617992,9.78716049382716,High,1,1,0,0,1,0,0,0,0,0,0,0,17.594444444444445,2.655555555555555,0.0,0.2010192239769918,Low Value,607.5,3041.5530683624797,-2843.3630683624797,64.55887096774194,0.1329074478030539,542.0
81640-MAH,Female,59,Yes,Maharashtra,0,23,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,1021.75,0.0,0,400.32,1422.07,Stayed,Others,Others,0,Senior,13-24 Months,Growing,61.829130434782606,400.32,1422.07,0.0629715836773154,15.880178671133445,No Referral,0,5,1,1,1,1,0,1,0,0,1,0,44.42391304347826,45.12608695652174,0.0,0.2815051298459288,Medium Value,5283.45,3249.5820634920638,-1827.5120634920638,64.55887096774194,0.40355250856964786,312.0
87644-JAM,Female,37,No,Jammu & Kashmir,8,16,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,125.5,0.0,0,0.0,125.5,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,7.84375,0.0,125.5,0.199601593625498,5.009980039920159,High,1,1,0,0,0,0,0,1,0,0,0,0,7.84375,17.20625,0.0,0.0,Low Value,926.85,2681.7855625,-2556.2855625,64.55887096774194,0.10330320972265503,278.0
91745-PUN,Female,64,No,Punjab,12,12,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.95,178.1,0.0,0,52.1,230.2,Churned,Competitor,Competitor had better devices,1,Elder,7-12 Months,Growing,19.183333333333334,52.1,230.2,0.4124674196350999,2.424433912585571,High,1,6,3,1,1,0,0,1,0,0,0,0,14.841666666666669,80.10833333333333,0.0,0.2263249348392702,Low Value,6076.8,2975.6264912280703,-2745.4264912280705,64.55887096774194,0.14552820193206606,303.0
82118-JAM,Female,69,Yes,Jammu & Kashmir,3,6,Deal 5,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,24.2,24.2,0.0,0,0.0,24.2,Joined,Others,Others,0,Elder,0-6 Months,New,4.033333333333333,0.0,24.2,1.0,1.0,Medium,1,1,0,0,0,0,0,1,0,0,0,0,4.033333333333333,20.166666666666664,0.0,0.0,Low Value,1669.8,2681.7855625,-2657.5855625000004,64.55887096774194,0.002337176690557806,320.0
11348-MAH,Female,46,No,Maharashtra,11,19,Deal 3,Yes,No,Yes,Cable,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.05,1522.65,0.0,110,1235.08,2867.73,Stayed,Others,Others,0,Senior,13-24 Months,Growing,150.93315789473684,1345.08,2867.73,0.0195450757219124,51.16378233719893,High,1,3,0,2,1,0,0,1,1,0,0,0,80.13947368421053,-24.08947368421053,0.0,0.4690399723823372,High Value,2578.3,3249.5820634920638,-381.85206349206373,64.55887096774194,0.5913057027111249,229.0
61203-PUN,Female,19,No,Punjab,11,11,NO DEAL,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.6,174.2,0.0,0,122.97,297.17,Joined,Others,Others,0,Young Adult,7-12 Months,Growing,27.015454545454546,122.97,297.17,0.2173839889625466,4.6001547987616105,High,1,5,1,1,1,1,0,1,0,0,0,0,15.836363636363636,48.76363636363636,0.0,0.4138035467913988,Low Value,1227.4,2975.6264912280703,-2678.4564912280703,64.55887096774194,0.16749766282330944,297.0
34828-PUD,Female,46,No,Puducherry,3,23,Deal 2,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,1513.6,0.0,0,138.04,1651.64,Stayed,Others,Others,0,Senior,13-24 Months,Growing,71.8104347826087,138.04,1651.64,0.014803468068102,67.5517382413088,Medium,1,2,0,0,1,1,1,0,0,0,1,0,65.80869565217391,-41.35869565217391,0.0,0.0835775350560654,Medium Value,1124.7,3269.5699999999997,-1617.9299999999996,61.249883653286794,0.4415705827360549,27.0
41692-KAR,Male,42,No,Karnataka,11,23,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,20.2,0.0,0,45.49,65.69,Churned,Competitor,Competitor made better offer,1,Middle Age,13-24 Months,Growing,2.856086956521739,45.49,65.69,0.3075049474805906,3.251980198019802,High,1,1,0,0,1,0,0,0,0,0,1,0,0.8782608695652173,19.321739130434786,0.0,0.6924950525194093,Low Value,848.4,3054.5152765957446,-2988.8252765957445,64.55887096774194,0.039264568401371144,449.0
41916-WES,Female,62,No,West Bengal,9,14,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,Churned,Attitude,Attitude of support person,1,Elder,13-24 Months,Growing,72.12142857142858,277.2,1009.7,0.0835891849064078,11.963270142180097,High,1,4,1,0,1,1,0,1,0,0,1,0,52.32142857142857,32.07857142857144,0.0,0.2745369911855006,Medium Value,5232.8,3213.946358695652,-2204.246358695652,64.55887096774194,0.3349953256466189,256.0
13950-KAR,Female,39,No,Karnataka,8,6,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,105.15,7555.0,0.0,60,742.66,8357.66,Stayed,Others,Others,0,Middle Age,0-6 Months,New,1392.9433333333334,802.66,8357.66,0.0125812727485923,79.4832144555397,High,1,7,3,2,1,1,1,1,0,0,1,0,1259.1666666666667,-1154.0166666666669,0.0,0.0960388434083224,Very High Value,4100.85,3054.5152765957446,5303.144723404255,61.249883653286794,0.9315986288563416,33.0
31983-HAR,Male,35,Yes,Haryana,2,14,NO DEAL,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,65.65,4664.5,0.0,60,0.0,4724.5,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,337.4642857142857,60.0,4724.5,0.0138956503333686,71.96496572734196,Low,1,7,3,4,0,0,1,1,1,0,1,0,333.17857142857144,-267.52857142857147,0.0,0.0126997565879987,High Value,2297.75,3015.4763065326633,1709.0236934673367,61.249883653286794,0.7444686818323465,107.0
97962-GUJ,Female,63,Yes,Gujarat,1,25,NO DEAL,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.8,973.45,0.0,0,401.44,1374.89,Churned,Dissatisfaction,Service dissatisfaction,1,Elder,25-48 Months,Established,54.9956,401.44,1374.89,0.0580410069169169,17.22919799498747,Low,1,4,0,2,1,0,0,1,0,0,1,0,38.938,40.862,0.0,0.2919797220141247,Medium Value,5027.4,3057.1323582089553,-1682.2423582089552,64.55887096774194,0.39435961358678717,212.0
52328-HAR,Female,39,No,Haryana,2,11,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,4812.75,0.0,0,1075.08,5887.83,Churned,Competitor,Competitor had better devices,1,Middle Age,7-12 Months,Growing,535.2572727272727,1075.08,5887.83,0.0160755320720876,62.20633914421553,Low,1,6,3,0,1,1,0,1,0,0,1,0,437.52272727272725,-342.8727272727273,0.0,0.1825935871110409,Very High Value,3691.35,3015.4763065326633,2872.3536934673366,64.55887096774194,0.8064817700218136,80.0
58577-ODI,Female,44,Yes,Odisha,7,36,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,105.6,0.0,0,10.94,116.54,Joined,Others,Others,0,Middle Age,25-48 Months,Established,3.2372222222222224,10.94,116.54,0.3934271494765745,2.5417666303162485,High,1,2,0,0,1,0,0,1,0,0,1,0,2.933333333333333,42.91666666666667,0.0,0.0938733482066243,Low Value,2017.4,3209.121578947368,-3092.581578947368,64.55887096774194,0.09582424431287005,140.0
66100-JAM,Female,25,No,Jammu & Kashmir,10,15,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.7,1761.45,0.0,0,110.8,1872.25,Churned,Other,Don't know,1,Young Adult,13-24 Months,Growing,124.81666666666666,110.8,1872.25,0.047376151689144,21.10766629086809,High,1,5,1,1,1,1,0,1,0,0,1,0,117.43,-28.730000000000004,0.0,0.0591801308585926,Medium Value,2217.5,2681.7855625,-809.5355625000002,64.55887096774194,0.4689934559052664,152.0
78048-HAR,Male,38,Yes,Haryana,13,30,Deal 4,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.3,908.75,0.0,0,647.28,1556.03,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,51.867666666666665,647.28,1556.03,0.0323258548999697,30.93499005964215,High,1,3,0,1,1,0,0,1,0,0,1,0,30.291666666666668,20.00833333333333,0.0,0.4159816970109831,Medium Value,1911.4,3015.4763065326633,-1459.4463065326634,64.55887096774194,0.4252103459021502,222.0
31016-KER,Male,30,Yes,Kerala,14,5,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.5,3778.0,0.0,0,1432.64,5210.64,Stayed,Others,Others,0,Young Adult,0-6 Months,New,1042.1280000000002,1432.64,5210.64,0.0200551179893448,49.862583732057416,High,1,8,3,2,1,1,1,1,0,0,1,0,755.6,-651.1,0.0,0.2749451123086607,Very High Value,3135.0,2823.27285,2387.3671500000005,64.46928520877566,0.7722031785602992,42.0
72195-TAM,Female,64,Yes,Tamil Nadu,10,20,NO DEAL,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.4,4113.7,0.0,0,2399.5,6513.2,Stayed,Others,Others,0,Elder,13-24 Months,Growing,325.66,2399.5,6513.2,0.0128047657065651,78.09592326139088,High,1,5,0,2,1,1,0,1,1,0,1,0,205.685,-122.285,0.0,0.3684056991954799,Very High Value,5337.6,3072.9106666666667,3440.289333333333,64.55887096774194,0.8402929261452166,98.0
21538-PUN,Female,36,No,Punjab,1,31,Deal 4,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,452.2,0.0,0,182.28,634.48,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,20.46709677419355,182.28,634.48,0.0327039465388979,30.577349397590364,Low,1,1,0,0,1,0,0,0,0,0,0,0,14.587096774193547,6.162903225806453,0.0,0.2872903795233892,Medium Value,747.0,2975.6264912280703,-2341.1464912280703,64.55887096774194,0.25677781240261766,264.0
16916-AND,Female,70,Yes,Andhra Pradesh,8,18,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,0.0,0,883.44,4016.19,Churned,Dissatisfaction,Product dissatisfaction,1,Elder,13-24 Months,Growing,223.12166666666667,883.44,4016.19,0.0212265853956112,47.11073313782991,High,1,5,2,0,1,1,0,1,0,0,1,0,174.04166666666666,-88.79166666666666,0.0,0.2199696727495462,High Value,5967.5,3016.3476708860762,999.8423291139238,64.55887096774194,0.6916484886257401,120.0
59298-TEL,Female,29,Yes,Telangana,1,34,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,114.35,7665.8,0.0,10,2619.93,10295.73,Stayed,Others,Others,0,Young Adult,25-48 Months,Established,302.8155882352941,2629.93,10295.73,0.0111065461118347,90.03699169217316,Low,1,9,3,4,1,1,1,1,1,0,1,0,225.46470588235292,-111.11470588235296,0.0,0.2554389052548969,Very High Value,3316.15,2991.1121352313166,7304.617864768683,61.249883653286794,0.988314116547211,2.0
94328-JAM,Female,46,Yes,Jammu & Kashmir,9,36,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.6,70.6,0.0,0,27.12,97.72,Churned,Competitor,Competitor made better offer,1,Senior,25-48 Months,Established,2.714444444444444,27.12,97.72,0.72247237003684,1.3841359773371105,High,1,2,0,0,1,0,0,1,0,0,1,0,1.961111111111111,68.63888888888889,0.0,0.27752762996316,Low Value,3247.6,2681.7855625,-2584.0655625000004,64.55887096774194,0.07424431287005298,292.0
12852-KER,Female,39,Yes,Kerala,2,12,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,104.45,7459.0,0.0,130,1259.28,8848.28,Stayed,Others,Others,0,Middle Age,7-12 Months,Growing,737.3566666666667,1389.28,8848.28,0.0118045541054306,84.71306845380565,Low,1,7,3,2,1,1,1,1,0,0,1,0,621.5833333333334,-517.1333333333333,0.0,0.1570113061521561,Very High Value,4073.55,2823.27285,6025.007150000001,64.46928520877566,0.9527890308507323,13.0
76135-MAH,Male,31,Yes,Maharashtra,15,15,Deal 1,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91.05,6293.75,0.0,0,674.5,6968.25,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,464.55,674.5,6968.25,0.0130664083521687,76.53212520593081,High,1,10,3,4,1,1,1,1,1,0,0,0,419.5833333333333,-328.5333333333333,0.0,0.0967961826857532,Very High Value,2822.55,3249.5820634920638,3718.6679365079362,61.249883653286794,0.866780928638205,81.0
55568-MAD,Female,49,No,Madhya Pradesh,0,15,Deal 5,No,No,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.75,35.75,0.0,0,0.0,35.75,Churned,Price,Price too high,1,Senior,13-24 Months,Growing,2.3833333333333333,0.0,35.75,1.0,1.0,No Referral,0,2,1,0,0,0,0,1,0,0,1,0,2.3833333333333333,33.36666666666667,0.0,0.0,Low Value,1751.75,3090.985,-3055.235,64.55887096774194,0.014646307260828918,285.0
34729-MAH,Female,49,No,Maharashtra,4,19,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,93.9,486.85,0.0,0,232.25,719.1,Churned,Other,Don't know,1,Senior,13-24 Months,Growing,37.84736842105264,232.25,719.1,0.1305798915310805,7.65814696485623,Medium,1,6,3,0,1,1,0,1,0,0,1,0,25.62368421052632,68.27631578947368,0.0,0.3229731608955639,Medium Value,4601.1,3249.5820634920638,-2530.482063492064,64.55887096774194,0.27376129635400437,366.0
43298-HAR,Female,55,No,Haryana,1,23,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,3549.25,0.0,0,737.46,4286.71,Churned,Competitor,Competitor offered higher download speeds,1,Senior,13-24 Months,Growing,186.37869565217392,737.46,4286.71,0.0248092359875055,40.30756934649742,Low,1,8,3,2,1,1,0,1,0,0,1,0,154.31521739130434,-47.96521739130435,0.0,0.1720340307601867,High Value,5849.25,3015.4763065326633,1271.2336934673367,64.55887096774194,0.7120598317232782,117.0
71985-UTT,Female,25,Yes,Uttar Pradesh,14,26,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,678.2,0.0,0,1544.32,2222.52,Stayed,Others,Others,0,Young Adult,25-48 Months,Established,85.48153846153846,1544.32,2222.52,0.0090212911469863,110.84887780548628,High,1,1,0,0,1,0,1,0,0,0,0,0,26.084615384615383,-6.034615384615385,0.0,0.6948508899807425,High Value,501.25,3041.5530683624797,-819.0330683624798,64.46928520877566,0.5144904954814584,301.0
85763-TEL,Male,36,No,Telangana,11,13,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,2162.6,0.0,0,245.3,2407.9,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,185.2230769230769,245.3,2407.9,0.0394949956393537,25.319663512092536,High,1,6,3,0,1,1,0,1,0,0,1,0,166.35384615384615,-71.25384615384615,0.0,0.1018730013704888,High Value,3423.6,2991.1121352313166,-583.2121352313166,64.55887096774194,0.5361483328139607,122.0
51272-RAJ,Female,49,Yes,Rajasthan,12,34,NO DEAL,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2298.55,0.0,0,872.55,3171.1,Stayed,Others,Others,0,Senior,25-48 Months,Established,93.26764705882351,872.55,3171.1,0.0160512125130081,62.30058939096267,High,1,3,0,1,1,0,0,1,1,0,1,0,67.60441176470589,-16.70441176470589,0.0,0.2751568856232853,High Value,2494.1,3108.804826254826,62.295173745174,64.55887096774194,0.622468058585229,102.0
84425-GUJ,Male,74,No,Gujarat,15,21,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,613.4,0.0,0,368.4,981.8,Churned,Dissatisfaction,Limited range of services,1,Elder,13-24 Months,Growing,46.75238095238095,368.4,981.8,0.085557139947036,11.688095238095238,High,1,4,1,0,1,1,0,1,0,0,1,0,29.20952380952381,54.79047619047619,0.0,0.3752291709105724,Medium Value,6216.0,3057.1323582089553,-2075.332358208955,64.55887096774194,0.32923028980990965,238.0
57345-TAM,Female,53,Yes,Tamil Nadu,14,13,Deal 4,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.8,272.95,18.55,0,261.45,515.85,Stayed,Others,Others,0,Senior,13-24 Months,Growing,39.68076923076923,261.45,497.3,0.0383832509450421,26.053030303030305,High,1,1,0,0,1,0,0,0,0,0,0,0,20.996153846153845,-1.1961538461538446,0.0679611650485437,0.506833381797034,Low Value,1049.4,3072.9106666666667,-2557.0606666666667,64.55887096774194,0.23044562168899968,460.0
98327-HAR,Male,74,No,Haryana,3,12,NO DEAL,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,5568.35,0.0,0,1955.2,7523.55,Churned,Competitor,Competitor offered higher download speeds,1,Elder,7-12 Months,Growing,626.9625,1955.2,7523.55,0.0138498448205966,72.20297504798465,Medium,1,8,3,2,1,1,0,1,1,0,1,0,464.0291666666667,-359.8291666666667,0.0,0.2598773185530766,Very High Value,7710.8,3015.4763065326633,4508.073693467337,64.55887096774194,0.8945154253661577,44.0
88027-AND,Female,67,No,Andhra Pradesh,11,4,Deal 1,No,No,Yes,Cable,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,45.55,3027.25,0.0,0,0.0,3027.25,Stayed,Others,Others,0,Elder,0-6 Months,New,756.8125,0.0,3027.25,0.0150466595094557,66.45993413830955,High,1,4,1,2,0,0,1,1,0,0,0,0,756.8125,-711.2625,0.0,0.0,High Value,3051.85,3016.3476708860762,10.90232911392377,64.46928520877566,0.6078217513244001,160.0
